@relation InstanceResultListener

@attribute Key_Dataset {training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.RandomForest,weka.classifiers.lazy.IBk}
@attribute Key_Scheme_options {'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 3','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"'}
@attribute Key_Scheme_version_ID {1116839470751428698,-3080186098777067172}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.542662,38.959899,6.395729,20.522382,0.978387,0,0,?,?,?,?,?,?,0,0.035,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.914676,44.552496,8.472062,23.63872,0.972183,0,0,?,?,?,?,?,?,0,0.035,0,0.046875,0,46.875,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.859589,41.395561,7.201865,21.873867,0.97595,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,17.023973,53.709295,10.802792,29.717687,0.958015,0,0,?,?,?,?,?,?,0,0.035,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,2,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,9.222603,33.673035,5.799105,18.380514,0.983354,0,0,?,?,?,?,?,?,0,0.035,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.464164,45.160125,7.857134,23.206991,0.973721,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.095563,46.022624,8.714186,24.72765,0.969174,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.883959,51.381694,7.87449,27.513147,0.962684,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.706485,49.044001,9.376835,27.017629,0.963446,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.535836,40.660083,7.181857,21.814452,0.976811,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.054608,46.450017,9.265917,26.339683,0.966515,0,0,?,?,?,?,?,?,0,0.037,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.986348,45.984342,8.594673,24.576296,0.9695,0,0,?,?,?,?,?,?,0,0.034,0,0.046875,0,46.875,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.979452,41.821539,7.357084,22.378104,0.975134,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,10.910959,40.556657,6.753295,21.813976,0.976805,0,0,?,?,?,?,?,?,0,0.035,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,3,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.428082,41.785124,7.758114,22.539247,0.974376,0,0,?,?,?,?,?,?,0.001,0.033,0.015625,0.03125,15.625,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,16.21843,51.062232,10.454494,28.408229,0.960583,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.296928,37.54774,6.278897,20.04197,0.980364,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.723549,49.612595,10.108172,27.472037,0.962621,0,0,?,?,?,?,?,?,0,0.035,0,0.046875,0,46.875,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.624573,44.386066,8.295833,23.439558,0.972532,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.013652,43.52411,8.309835,22.659719,0.974288,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.911263,45.838528,8.147058,25.056255,0.968599,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.249147,46.965386,8.276186,25.451039,0.967019,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.650685,43.15066,7.826152,23.105613,0.973533,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.092466,39.271927,6.883188,21.229348,0.977158,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,4,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.544521,41.006222,7.018935,21.690707,0.976724,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.617747,43.880306,8.717809,24.252884,0.971407,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.180887,50.316541,9.400228,27.09493,0.964179,0,0,?,?,?,?,?,?,0,0.035,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.075085,42.178477,7.139518,21.904873,0.97579,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.914676,49.755614,10.052177,27.18856,0.963385,0,0,?,?,?,?,?,?,0,0.032,0,0.046875,0,46.875,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.90785,44.054496,7.751838,23.107356,0.973743,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.744027,47.236931,8.931684,26.39795,0.964997,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.051195,41.253938,7.332868,21.914124,0.975734,0,0,?,?,?,?,?,?,0.001,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,9.606164,35.131407,6.183005,19.467573,0.981345,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,10.993151,38.558886,6.705043,20.458379,0.979356,0,0,?,?,?,?,?,?,0,0.03,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,5,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,13.907534,47.305659,8.472125,25.151388,0.96807,0,0,?,?,?,?,?,?,0.001,0.029,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.897611,48.311313,9.064241,25.753546,0.96726,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.880546,39.302711,6.636563,20.979596,0.978314,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.68942,41.810723,7.934626,22.757835,0.974304,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.569966,44.011285,8.075649,24.492252,0.969984,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.580205,48.356399,9.372842,26.578563,0.96445,0,0,?,?,?,?,?,?,0.001,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,11.286689,39.567758,6.89735,20.848886,0.978096,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.709898,46.838551,8.029284,25.73593,0.967082,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,13.893836,45.455194,8.640481,24.510031,0.970016,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.164384,38.797154,6.737218,20.435946,0.978772,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,6,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,12.780822,43.149073,7.694,22.647811,0.974062,0,0,?,?,?,?,?,?,0,0.03,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,12.65529,42.86832,7.797679,23.03237,0.97344,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.174061,47.830831,8.972747,24.673109,0.969399,0,0,?,?,?,?,?,?,0.001,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,9.348123,35.086971,5.696854,18.577926,0.983,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,14.119454,48.8723,8.693101,26.23102,0.965618,0,0,?,?,?,?,?,?,0,0.044,0,0.015625,0,15.625,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.392491,43.455756,8.794205,24.575457,0.970071,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.546075,44.932904,9.092434,25.598133,0.968207,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.013652,44.096969,7.589606,22.794285,0.973747,0,0,?,?,?,?,?,?,0,0.033,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,13.157534,44.4878,8.161453,24.203582,0.972006,0,0,?,?,?,?,?,?,0,0.033,0,0.046875,0,46.875,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,17.674658,53.55547,10.785545,28.235871,0.960146,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,7,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2635,292,11.763699,45.471917,7.473681,24.970513,0.968547,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629358,627022,71731,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.580205,45.186417,8.374701,24.271809,0.970764,0,0,?,?,?,?,?,?,0.001,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,13.395904,44.955154,8.308456,24.245381,0.970786,0,0,?,?,?,?,?,?,0.001,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,10.638225,37.961045,7.086561,21.677716,0.976609,0,0,?,?,?,?,?,?,0,0.032,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,15.054608,46.343023,9.278016,24.93339,0.969215,0,0,?,?,?,?,?,?,0,0.034,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
training_keyboard-weka.filters.unsupervised.attribute.Remove-R24-143,8,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20220329.2233,2634,293,9.901024,37.776828,5.818696,19.425485,0.98072,0,0,?,?,?,?,?,?,0,0.031,0,0.03125,0,31.25,629121,626785,71968,?,?,?,?
